#curie_map:
#  EFO: http://www.ebi.ac.uk/efo/EFO_
#  HP: http://purl.obolibrary.org/obo/HP_
#  MP: http://purl.obolibrary.org/obo/MP_
#  NCBITaxon: http://purl.obolibrary.org/obo/NCBITaxon_
#  NCIT: http://purl.obolibrary.org/obo/NCIT_
#  ORPHA: http://www.orpha.net/ORDO/Orphanet_
#mapping_set_id: https://raw.githubusercontent.com/mapping-commons/ebi-text-mappings/main/mappings/ukbiobank.sssom.tsv
#mapping_set_description: UK Biobank phenotype mappings to EFO
#subject_type: rdfs literal
#subject_source: https://github.com/EBISPOT/EFO-UKB-mappings
subject_label	subject_category	predicate_id	object_id	mapping_justification	author_label	mapping_date
Viral conjunctivitis	disease	skos:closeMatch	EFO:0008571	semapv:ManualMappingCuration	efo	2019-04-26
Viral infection of unspecified site	disease	skos:closeMatch	EFO:0000763	semapv:ManualMappingCuration	efo	2019-04-26
Viral meningitis	disease	skos:closeMatch	EFO:1001236	semapv:ManualMappingCuration	efo	2019-04-26
Viral warts	disease	skos:closeMatch	EFO:0009662	semapv:ManualMappingCuration	efo	2019-04-26
Visual disturbances	phenotype	skos:closeMatch	HP:0000505	semapv:ManualMappingCuration	efo	2019-04-26
Vitamin A deficiency	disease	skos:closeMatch	EFO:1001237	semapv:ManualMappingCuration	efo	2019-04-26
Vitamin B12 deficiency anaemia	disease	skos:closeMatch	EFO:0000734	semapv:ManualMappingCuration	efo	2019-04-26
Vitamin D deficiency	phenotype	skos:closeMatch	EFO:0003762	semapv:ManualMappingCuration	efo	2019-04-26
Vitiligo	disease	skos:closeMatch	EFO:0004208	semapv:ManualMappingCuration	efo	2019-04-26
Voice disturbances	disease	skos:closeMatch	EFO:0009692	semapv:ManualMappingCuration	efo	2019-04-26
Volume depletion	phenotype	skos:closeMatch	HP:0011106	semapv:ManualMappingCuration	efo	2019-04-26
Waist circumference	measurement	skos:closeMatch	EFO:0004342	semapv:ManualMappingCuration	efo	2019-04-26
Weight	measurement	skos:closeMatch	EFO:0004338	semapv:ManualMappingCuration	efo	2019-04-26
Wheeze or whistling in the chest in last year	phenotype	skos:closeMatch	EFO:0009715	semapv:ManualMappingCuration	efo	2019-04-26
Which eye(s) are affected by cataract: Left eye	disease	skos:closeMatch	EFO:0001059	semapv:ManualMappingCuration	efo	2019-04-26
Which eye(s) are affected by cataract: Right eye	disease	skos:closeMatch	EFO:0001059	semapv:ManualMappingCuration	efo	2019-04-26
Whole body fat mass	measurement	skos:closeMatch	EFO:0005409	semapv:ManualMappingCuration	efo	2019-04-26
Whole body fat-free mass	measurement	skos:closeMatch	EFO:0004995	semapv:ManualMappingCuration	efo	2019-04-26
Whole body water mass	measurement	skos:closeMatch	EFO:0009805	semapv:ManualMappingCuration	efo	2019-04-26
Work/job satisfaction	measurement	skos:closeMatch	EFO:0009723	semapv:ManualMappingCuration	efo	2019-04-26
Worrier / anxious feelings	phenotype	skos:closeMatch	EFO:0005230	semapv:ManualMappingCuration	efo	2019-04-26
Worry too long after embarrassment	measurement	skos:closeMatch	EFO:0009589	semapv:ManualMappingCuration	efo	2019-04-26
Yaws	disease	skos:closeMatch	EFO:0007548	semapv:ManualMappingCuration	efo	2019-04-26
Years of cough on most days	phenotype	skos:closeMatch	HP:0012735	semapv:ManualMappingCuration	efo	2019-04-26
Zoster	disease	skos:closeMatch	EFO:0006510	semapv:ManualMappingCuration	efo	2019-04-26
abdominal hernia	phenotype	skos:closeMatch	HP:0004299	semapv:ManualMappingCuration	efo	2019-04-26
abnormal smear (cervix)	factor	skos:closeMatch	EFO:0009511	semapv:ManualMappingCuration	efo	2019-04-26
acne/acne vulgaris	disease	skos:closeMatch	EFO:0003894	semapv:ManualMappingCuration	efo	2019-04-26
acute infective polyneuritis/guillain-barre syndrome	disease	skos:closeMatch	EFO:0007292	semapv:ManualMappingCuration	efo	2019-04-26
adrenocortical insufficiency/addison's disease	disease	skos:closeMatch	EFO:0009491	semapv:ManualMappingCuration	efo	2019-04-26
alcohol dependency	disease	skos:closeMatch	EFO:0003829	semapv:ManualMappingCuration	efo	2019-04-26
allergy or anaphylactic reaction to drug	disease	skos:closeMatch	EFO:0009482	semapv:ManualMappingCuration	efo	2019-04-26
allergy or anaphylactic reaction to food	disease	skos:closeMatch	EFO:1001890	semapv:ManualMappingCuration	efo	2019-04-26
allergy to house dust mite	biological process	skos:closeMatch	EFO:0006992	semapv:ManualMappingCuration	efo	2019-04-26
allergy/hypersensitivity/anaphylaxis	disease	skos:closeMatch	EFO:0003785	semapv:ManualMappingCuration	efo	2019-04-26
alopecia / hair loss	disease	skos:closeMatch	ORPHA:79364	semapv:ManualMappingCuration	efo	2019-04-26
anaemia	phenotype	skos:closeMatch	EFO:0004272	semapv:ManualMappingCuration	efo	2019-04-26
anal fissure	phenotype	skos:closeMatch	HP:0012390	semapv:ManualMappingCuration	efo	2019-04-26
anal problem	phenotype	skos:closeMatch	HP:0004378	semapv:ManualMappingCuration	efo	2019-04-26
angina	phenotype	skos:closeMatch	EFO:0003913	semapv:ManualMappingCuration	efo	2019-04-26
ankylosing spondylitis	disease	skos:closeMatch	EFO:0003898	semapv:ManualMappingCuration	efo	2019-04-26
anorexia/bulimia/other eating disorder	disease	skos:closeMatch	EFO:0005203	semapv:ManualMappingCuration	efo	2019-04-26
anxiety/panic attacks	phenotype	skos:closeMatch	EFO:0004262	semapv:ManualMappingCuration	efo	2019-04-26
anxiety/panic attacks	phenotype	skos:closeMatch	EFO:0005230	semapv:ManualMappingCuration	efo	2019-04-26
aortic regurgitation / incompetence	disease	skos:closeMatch	EFO:0007148	semapv:ManualMappingCuration	efo	2019-04-26
appendicitis	disease	skos:closeMatch	EFO:0007149	semapv:ManualMappingCuration	efo	2019-04-26
arthritis (nos)	disease	skos:closeMatch	EFO:0005856	semapv:ManualMappingCuration	efo	2019-04-26
asbestosis	disease	skos:closeMatch	EFO:0007153	semapv:ManualMappingCuration	efo	2019-04-26
asthma	disease	skos:closeMatch	EFO:0000270	semapv:ManualMappingCuration	efo	2019-04-26
atrial fibrillation	disease	skos:closeMatch	EFO:0000275	semapv:ManualMappingCuration	efo	2019-04-26
back pain	phenotype	skos:closeMatch	HP:0003418	semapv:ManualMappingCuration	efo	2019-04-26
back problem	phenotype	skos:closeMatch	HP:0003418	semapv:ManualMappingCuration	efo	2019-04-26
basal cell carcinoma	disease	skos:closeMatch	EFO:0004193	semapv:ManualMappingCuration	efo	2019-04-26
bell's palsy/facial nerve palsy	disease	skos:closeMatch	EFO:0007167	semapv:ManualMappingCuration	efo	2019-04-26
benign / essential tremor	phenotype	skos:closeMatch	EFO:0003108	semapv:ManualMappingCuration	efo	2019-04-26
benign breast lump	disease	skos:closeMatch	EFO:0003014	semapv:ManualMappingCuration	efo	2019-04-26
benign neuroma	disease	skos:closeMatch	EFO:0009619	semapv:ManualMappingCuration	efo	2019-04-26
bladder cancer	disease	skos:closeMatch	EFO:0000292	semapv:ManualMappingCuration	efo	2019-04-26
bladder problem (not cancer)	disease	skos:closeMatch	EFO:1000018	semapv:ManualMappingCuration	efo	2019-04-26
blepharitis / eyelid infection	disease	skos:closeMatch	EFO:0009536	semapv:ManualMappingCuration	efo	2019-04-26
blistering/desquamating skin disorder	disease	skos:closeMatch	EFO:1000673	semapv:ManualMappingCuration	efo	2019-04-26
bone disorder	disease	skos:closeMatch	EFO:0004260	semapv:ManualMappingCuration	efo	2019-04-26
bowel / intestinal obstruction	phenotype	skos:closeMatch	HP:0004796	semapv:ManualMappingCuration	efo	2019-04-26
bph / benign prostatic hypertrophy	disease	skos:closeMatch	EFO:0000284	semapv:ManualMappingCuration	efo	2019-04-26
brain cancer / primary malignant brain tumour	disease	skos:closeMatch	EFO:0003833	semapv:ManualMappingCuration	efo	2019-04-26
brain haemorrhage	disease	skos:closeMatch	EFO:0000551	semapv:ManualMappingCuration	efo	2019-04-26
breast cancer	disease	skos:closeMatch	EFO:0000305	semapv:ManualMappingCuration	efo	2019-04-26
breast cysts	disease	skos:closeMatch	EFO:1000848	semapv:ManualMappingCuration	efo	2019-04-26
breast disease (not cancer)	disease	skos:closeMatch	EFO:0009483	semapv:ManualMappingCuration	efo	2019-04-26
breast fibroadenoma	disease	skos:closeMatch	EFO:1000254	semapv:ManualMappingCuration	efo	2019-04-26
bronchiectasis	phenotype	skos:closeMatch	HP:0002110	semapv:ManualMappingCuration	efo	2019-04-26
bronchitis	disease	skos:closeMatch	EFO:1002018	semapv:ManualMappingCuration	efo	2019-04-26
burns	disease	skos:closeMatch	EFO:0009516	semapv:ManualMappingCuration	efo	2019-04-26
bursitis	disease	skos:closeMatch	EFO:1000941	semapv:ManualMappingCuration	efo	2019-04-26
cancer of lip/mouth/pharynx/oral cavity	disease	skos:closeMatch	EFO:0005570	semapv:ManualMappingCuration	efo	2019-04-26
cardiac arrest	disease	skos:closeMatch	EFO:0009492	semapv:ManualMappingCuration	efo	2019-04-26
cardiomyopathy	disease	skos:closeMatch	EFO:0000318	semapv:ManualMappingCuration	efo	2019-04-26
carpal tunnel syndrome	disease	skos:closeMatch	EFO:0004143	semapv:ManualMappingCuration	efo	2019-04-26
cataract	disease	skos:closeMatch	EFO:0001059	semapv:ManualMappingCuration	efo	2019-04-26
cellulitis	disease	skos:closeMatch	EFO:0003035	semapv:ManualMappingCuration	efo	2019-04-26
cerebral aneurysm	disease	skos:closeMatch	EFO:0003870	semapv:ManualMappingCuration	efo	2019-04-26
cerebral palsy	disease	skos:closeMatch	EFO:1000632	semapv:ManualMappingCuration	efo	2019-04-26
cervical cancer	disease	skos:closeMatch	EFO:0001061	semapv:ManualMappingCuration	efo	2019-04-26
cervical erosion	disease	skos:closeMatch	EFO:1000862	semapv:ManualMappingCuration	efo	2019-04-26
cervical intra-epithelial neoplasia (cin) / precancerous cells cervix	disease	skos:closeMatch	EFO:1000910	semapv:ManualMappingCuration	efo	2019-04-26
cervical polyps	disease	skos:closeMatch	EFO:0009475	semapv:ManualMappingCuration	efo	2019-04-26
cervical spondylosis	disease	skos:closeMatch	EFO:0009610	semapv:ManualMappingCuration	efo	2019-04-26
chickenpox	disease	skos:closeMatch	EFO:0007204	semapv:ManualMappingCuration	efo	2019-04-26
cholecystitis	phenotype	skos:closeMatch	HP:0001082	semapv:ManualMappingCuration	efo	2019-04-26
cholelithiasis/gall stones	disease	skos:closeMatch	EFO:0004210	semapv:ManualMappingCuration	efo	2019-04-26
cholelithiasis/gall stones	disease	skos:closeMatch	EFO:0004799	semapv:ManualMappingCuration	efo	2019-04-26
chronic bronchitis	disease	skos:closeMatch	EFO:0006505	semapv:ManualMappingCuration	efo	2019-04-26
chronic fatigue syndrome	disease	skos:closeMatch	EFO:0004540	semapv:ManualMappingCuration	efo	2019-04-26
chronic lymphocytic	disease	skos:closeMatch	EFO:0000095	semapv:ManualMappingCuration	efo	2019-04-26
chronic myeloid	disease	skos:closeMatch	EFO:0000339	semapv:ManualMappingCuration	efo	2019-04-26
chronic obstructive airways disease/copd	disease	skos:closeMatch	EFO:0000341	semapv:ManualMappingCuration	efo	2019-04-26
chronic sinusitis	disease	skos:closeMatch	EFO:0007486	semapv:ManualMappingCuration	efo	2019-04-26
chronic skin ulcers	phenotype	skos:closeMatch	EFO:0007066	semapv:ManualMappingCuration	efo	2019-04-26
chronic/degenerative neurological problem	disease	skos:closeMatch	EFO:0005772	semapv:ManualMappingCuration	efo	2019-04-26
cin/pre-cancer cells cervix	disease	skos:closeMatch	EFO:1000910	semapv:ManualMappingCuration	efo	2019-04-26
clotting disorder/excessive bleeding	disease	skos:closeMatch	EFO:0009314	semapv:ManualMappingCuration	efo	2019-04-26
colitis/not crohns or ulcerative colitis	disease	skos:closeMatch	EFO:0003872	semapv:ManualMappingCuration	efo	2019-04-26
colon cancer/sigmoid cancer	disease	skos:closeMatch	EFO:1001950	semapv:ManualMappingCuration	efo	2019-04-26
connective tissue disorder	disease	skos:closeMatch	EFO:1001986	semapv:ManualMappingCuration	efo	2019-04-26
constipation	phenotype	skos:closeMatch	HP:0002019	semapv:ManualMappingCuration	efo	2019-04-26
cranial nerve problem/palsy	disease	skos:closeMatch	EFO:0009489	semapv:ManualMappingCuration	efo	2019-04-26
crohns disease	disease	skos:closeMatch	EFO:0000384	semapv:ManualMappingCuration	efo	2019-04-26
cystitis	disease	skos:closeMatch	EFO:1000025	semapv:ManualMappingCuration	efo	2019-04-26
deep venous thrombosis (dvt)	phenotype	skos:closeMatch	EFO:0003907	semapv:ManualMappingCuration	efo	2019-04-26
deliberate self-harm/suicide attempt	biological process	skos:closeMatch	EFO:0004321	semapv:ManualMappingCuration	efo	2019-04-26
dementia/alzheimers/cognitive impairment	disease	skos:closeMatch	EFO:0000249	semapv:ManualMappingCuration	efo	2019-04-26
dementia/alzheimers/cognitive impairment	phenotype	skos:closeMatch	HP:0000726	semapv:ManualMappingCuration	efo	2019-04-26
dementia/alzheimers/cognitive impairment	phenotype	skos:closeMatch	HP:0100543	semapv:ManualMappingCuration	efo	2019-04-26
depression	disease	skos:closeMatch	EFO:0003761	semapv:ManualMappingCuration	efo	2019-04-26
diabetes	disease	skos:closeMatch	EFO:0000400	semapv:ManualMappingCuration	efo	2019-04-26
diabetic eye disease	disease	skos:closeMatch	EFO:0009486	semapv:ManualMappingCuration	efo	2019-04-26
diabetic neuropathy/ulcers	disease	skos:closeMatch	EFO:1000783	semapv:ManualMappingCuration	efo	2019-04-26
disc degeneration	disease	skos:closeMatch	EFO:0004994	semapv:ManualMappingCuration	efo	2019-04-26
disc problem	disease	skos:closeMatch	EFO:0009477	semapv:ManualMappingCuration	efo	2019-04-26
diverticular disease/diverticulitis	disease	skos:closeMatch	EFO:1001460	semapv:ManualMappingCuration	efo	2019-04-26
dry eyes	disease	skos:closeMatch	EFO:1000906	semapv:ManualMappingCuration	efo	2019-04-26
duodenal ulcer	disease	skos:closeMatch	EFO:0004607	semapv:ManualMappingCuration	efo	2019-04-26
dupuytren's contracture	disease	skos:closeMatch	EFO:0004229	semapv:ManualMappingCuration	efo	2019-04-26
dysmenorrhoea / dysmenorrhea	phenotype	skos:closeMatch	HP:0100607	semapv:ManualMappingCuration	efo	2019-04-26
dyspepsia / indigestion	disease	skos:closeMatch	EFO:0008533	semapv:ManualMappingCuration	efo	2019-04-26
ear/vestibular disorder	disease	skos:closeMatch	EFO:1001455	semapv:ManualMappingCuration	efo	2019-04-26
ectopic pregnancy	phenotype	skos:closeMatch	HP:0031456	semapv:ManualMappingCuration	efo	2019-04-26
eczema/dermatitis	phenotype	skos:closeMatch	HP:0000964	semapv:ManualMappingCuration	efo	2019-04-26
emphysema	disease	skos:closeMatch	EFO:0000464	semapv:ManualMappingCuration	efo	2019-04-26
emphysema/chronic bronchitis	disease	skos:closeMatch	EFO:0000464	semapv:ManualMappingCuration	efo	2019-04-26
encephalitis	disease	skos:closeMatch	EFO:0001423	semapv:ManualMappingCuration	efo	2019-04-26
endometriosis	disease	skos:closeMatch	EFO:0001065	semapv:ManualMappingCuration	efo	2019-04-26
enlarged prostate	disease	skos:closeMatch	EFO:0000284	semapv:ManualMappingCuration	efo	2019-04-26
epilepsy	disease	skos:closeMatch	EFO:0000474	semapv:ManualMappingCuration	efo	2019-04-26
erectile dysfunction / impotence	disease	skos:closeMatch	EFO:0004234	semapv:ManualMappingCuration	efo	2019-04-26
essential hypertension	disease	skos:closeMatch	EFO:1002032	semapv:ManualMappingCuration	efo	2019-04-26
eye and/or adnexal cancer	disease	skos:closeMatch	EFO:0003824	semapv:ManualMappingCuration	efo	2019-04-26
eye infection	disease	skos:closeMatch	EFO:1001888	semapv:ManualMappingCuration	efo	2019-04-26
eye trauma	disease	skos:closeMatch	EFO:0009485	semapv:ManualMappingCuration	efo	2019-04-26
eye/eyelid problem	disease	skos:closeMatch	EFO:0003966	semapv:ManualMappingCuration	efo	2019-04-26
female infertility	disease	skos:closeMatch	EFO:0008560	semapv:ManualMappingCuration	efo	2019-04-26
femoral hernia	disease	skos:closeMatch	EFO:1001791	semapv:ManualMappingCuration	efo	2019-04-26
fibrocystic disease	disease	skos:closeMatch	EFO:0003014	semapv:ManualMappingCuration	efo	2019-04-26
fibromyalgia	disease	skos:closeMatch	EFO:0005687	semapv:ManualMappingCuration	efo	2019-04-26
fibrosing alveolitis/unspecified alveolitis	disease	skos:closeMatch	EFO:0009624	semapv:ManualMappingCuration	efo	2019-04-26
food intolerance	disease	skos:closeMatch	EFO:1001890	semapv:ManualMappingCuration	efo	2019-04-26
fracture clavicle / collar bone	disease	skos:closeMatch	EFO:0009614	semapv:ManualMappingCuration	efo	2019-04-26
fracture face / orbit / eye socket	disease	skos:closeMatch	EFO:0009611	semapv:ManualMappingCuration	efo	2019-04-26
fracture fibula	disease	skos:closeMatch	EFO:0009613	semapv:ManualMappingCuration	efo	2019-04-26
fracture finger	disease	skos:closeMatch	EFO:0009616	semapv:ManualMappingCuration	efo	2019-04-26
fracture foot	disease	skos:closeMatch	EFO:0009618	semapv:ManualMappingCuration	efo	2019-04-26
fracture forearm / wrist	disease	skos:closeMatch	EFO:0009515	semapv:ManualMappingCuration	efo	2019-04-26
fracture hand	disease	skos:closeMatch	EFO:0009514	semapv:ManualMappingCuration	efo	2019-04-26
fracture jaw	disease	skos:closeMatch	EFO:0009612	semapv:ManualMappingCuration	efo	2019-04-26
fracture lower leg / ankle	disease	skos:closeMatch	EFO:0009512	semapv:ManualMappingCuration	efo	2019-04-26
fracture lower leg / ankle	disease	skos:closeMatch	EFO:0009615	semapv:ManualMappingCuration	efo	2019-04-26
fracture metatarsal	disease	skos:closeMatch	EFO:0003931	semapv:ManualMappingCuration	efo	2019-04-26
fracture neck of femur / hip	disease	skos:closeMatch	EFO:0003964	semapv:ManualMappingCuration	efo	2019-04-26
fracture neck of femur / hip	disease	skos:closeMatch	EFO:0008553	semapv:ManualMappingCuration	efo	2019-04-26
fracture nose	disease	skos:closeMatch	EFO:0009623	semapv:ManualMappingCuration	efo	2019-04-26
fracture patella / knee	disease	skos:closeMatch	EFO:0009617	semapv:ManualMappingCuration	efo	2019-04-26
fracture pelvis	disease	skos:closeMatch	EFO:0009622	semapv:ManualMappingCuration	efo	2019-04-26
fracture radius	disease	skos:closeMatch	EFO:0003957	semapv:ManualMappingCuration	efo	2019-04-26
fracture rib	disease	skos:closeMatch	EFO:0009620	semapv:ManualMappingCuration	efo	2019-04-26
fracture shaft of femur	disease	skos:closeMatch	EFO:0008553	semapv:ManualMappingCuration	efo	2019-04-26
fracture shoulder / scapula	disease	skos:closeMatch	EFO:0009621	semapv:ManualMappingCuration	efo	2019-04-26
fracture skull / head	disease	skos:closeMatch	EFO:1001425	semapv:ManualMappingCuration	efo	2019-04-26
fracture thumb	disease	skos:closeMatch	EFO:0009616	semapv:ManualMappingCuration	efo	2019-04-26
fracture tibia	disease	skos:closeMatch	EFO:0003944	semapv:ManualMappingCuration	efo	2019-04-26
fracture toe	disease	skos:closeMatch	EFO:0009618	semapv:ManualMappingCuration	efo	2019-04-26
fracture ulna	disease	skos:closeMatch	EFO:0003950	semapv:ManualMappingCuration	efo	2019-04-26
fracture upper arm / humerus / elbow	disease	skos:closeMatch	EFO:0009514	semapv:ManualMappingCuration	efo	2019-04-26
fracture vertebra / crush fracture / vertebral collapse	disease	skos:closeMatch	EFO:0003902	semapv:ManualMappingCuration	efo	2019-04-26
fracture wrist / colles fracture	disease	skos:closeMatch	EFO:0009515	semapv:ManualMappingCuration	efo	2019-04-26
gall bladder disease	disease	skos:closeMatch	EFO:0003832	semapv:ManualMappingCuration	efo	2019-04-26
gastric/stomach ulcers	phenotype	skos:closeMatch	HP:0004398	semapv:ManualMappingCuration	efo	2019-04-26
gastritis/gastric erosions	disease	skos:closeMatch	EFO:0000217	semapv:ManualMappingCuration	efo	2019-04-26
gastro-oesophageal reflux (gord) / gastric reflux	disease	skos:closeMatch	EFO:0003948	semapv:ManualMappingCuration	efo	2019-04-26
gastroenteritis/dysentry	disease	skos:closeMatch	EFO:1001463	semapv:ManualMappingCuration	efo	2019-04-26
gastroenteritis/dysentry	disease	skos:closeMatch	EFO:1001869	semapv:ManualMappingCuration	efo	2019-04-26
gastrointestinal bleeding	phenotype	skos:closeMatch	HP:0002239	semapv:ManualMappingCuration	efo	2019-04-26
gestational diabetes	disease	skos:closeMatch	EFO:0004593	semapv:ManualMappingCuration	efo	2019-04-26
gestational hypertension/pre-eclampsia	disease	skos:closeMatch	EFO:0000668	semapv:ManualMappingCuration	efo	2019-04-26
giant cell/temporal arteritis	disease	skos:closeMatch	EFO:1001209	semapv:ManualMappingCuration	efo	2019-04-26
glaucoma	disease	skos:closeMatch	EFO:0000516	semapv:ManualMappingCuration	efo	2019-04-26
gout	disease	skos:closeMatch	EFO:0004274	semapv:ManualMappingCuration	efo	2019-04-26
grave's disease	disease	skos:closeMatch	EFO:0004237	semapv:ManualMappingCuration	efo	2019-04-26
gynaecological disorder (not cancer)	disease	skos:closeMatch	EFO:0009549	semapv:ManualMappingCuration	efo	2019-04-26
haemorrhoids / piles	disease	skos:closeMatch	EFO:0009552	semapv:ManualMappingCuration	efo	2019-04-26
hayfever or allergic rhinitis	disease	skos:closeMatch	EFO:0003956	semapv:ManualMappingCuration	efo	2019-04-26
hayfever/allergic rhinitis	disease	skos:closeMatch	EFO:0003956	semapv:ManualMappingCuration	efo	2019-04-26
hayfever/allergic rhinitis	disease	skos:closeMatch	EFO:0005854	semapv:ManualMappingCuration	efo	2019-04-26
head injury	disease	skos:closeMatch	EFO:0009505	semapv:ManualMappingCuration	efo	2019-04-26
headaches (not migraine)	phenotype	skos:closeMatch	HP:0002315	semapv:ManualMappingCuration	efo	2019-04-26
heart arrhythmia	disease	skos:closeMatch	EFO:0004269	semapv:ManualMappingCuration	efo	2019-04-26
heart attack/myocardial infarction	disease	skos:closeMatch	EFO:0000612	semapv:ManualMappingCuration	efo	2019-04-26
heart failure/pulmonary odema	disease	skos:closeMatch	EFO:0003144	semapv:ManualMappingCuration	efo	2019-04-26
heart valve problem/heart murmur	disease	skos:closeMatch	EFO:0009551	semapv:ManualMappingCuration	efo	2019-04-26
heart/cardiac problem	disease	skos:closeMatch	EFO:0003777	semapv:ManualMappingCuration	efo	2019-04-26
helicobacter pylori	organism	skos:closeMatch	NCBITaxon:210	semapv:ManualMappingCuration	efo	2019-04-26
hepatitis	phenotype	skos:closeMatch	HP:0012115	semapv:ManualMappingCuration	efo	2019-04-26
hepatitis a	disease	skos:closeMatch	EFO:0007305	semapv:ManualMappingCuration	efo	2019-04-26
hepatitis b	disease	skos:closeMatch	EFO:0004197	semapv:ManualMappingCuration	efo	2019-04-26
hepatitis c	disease	skos:closeMatch	EFO:0003047	semapv:ManualMappingCuration	efo	2019-04-26
hereditary/genetic haematological disorder	disease	skos:closeMatch	EFO:0005803	semapv:ManualMappingCuration	efo	2019-04-26
herpes simplex	disease	skos:closeMatch	EFO:1002022	semapv:ManualMappingCuration	efo	2019-04-26
hiatus hernia	phenotype	skos:closeMatch	HP:0002036	semapv:ManualMappingCuration	efo	2019-04-26
high cholesterol	phenotype	skos:closeMatch	HP:0003124	semapv:ManualMappingCuration	efo	2019-04-26
hiv/aids	disease	skos:closeMatch	EFO:0000764	semapv:ManualMappingCuration	efo	2019-04-26
hiv/aids	disease	skos:closeMatch	EFO:0000765	semapv:ManualMappingCuration	efo	2019-04-26
hodgkins lymphoma / hodgkins disease	disease	skos:closeMatch	EFO:0000183	semapv:ManualMappingCuration	efo	2019-04-26
hypertension	disease	skos:closeMatch	EFO:0000537	semapv:ManualMappingCuration	efo	2019-04-26
hyperthyroidism/thyrotoxicosis	disease	skos:closeMatch	EFO:0009189	semapv:ManualMappingCuration	efo	2019-04-26
hyperthyroidism/thyrotoxicosis	disease	skos:closeMatch	EFO:0009190	semapv:ManualMappingCuration	efo	2019-04-26
hypertrophic cardiomyopathy (hcm / hocm)	disease	skos:closeMatch	EFO:0000538	semapv:ManualMappingCuration	efo	2019-04-26
hypopituitarism	disease	skos:closeMatch	EFO:0001380	semapv:ManualMappingCuration	efo	2019-04-26
hypothyroidism/myxoedema	disease	skos:closeMatch	EFO:0004705	semapv:ManualMappingCuration	efo	2019-04-26
hypothyroidism/myxoedema	disease	skos:closeMatch	EFO:1001055	semapv:ManualMappingCuration	efo	2019-04-26
idiopathic pulmonary fibrosis	disease	skos:closeMatch	EFO:0000768	semapv:ManualMappingCuration	efo	2019-04-26
incisional hernia	phenotype	skos:closeMatch	HP:0004872	semapv:ManualMappingCuration	efo	2019-04-26
infectious mononucleosis / glandular fever / epstein barr virus (ebv)	disease	skos:closeMatch	EFO:0000769	semapv:ManualMappingCuration	efo	2019-04-26
infectious mononucleosis / glandular fever / epstein barr virus (ebv)	disease	skos:closeMatch	EFO:0007326	semapv:ManualMappingCuration	efo	2019-04-26
infective/viral hepatitis	disease	skos:closeMatch	EFO:0004196	semapv:ManualMappingCuration	efo	2019-04-26
inflammatory bowel disease	disease	skos:closeMatch	EFO:0003767	semapv:ManualMappingCuration	efo	2019-04-26
inguinal hernia	phenotype	skos:closeMatch	HP:0000023	semapv:ManualMappingCuration	efo	2019-04-26
insomnia	disease	skos:closeMatch	EFO:0004698	semapv:ManualMappingCuration	efo	2019-04-26
interstitial lung disease	disease	skos:closeMatch	EFO:0004244	semapv:ManualMappingCuration	efo	2019-04-26
iritis	disease	skos:closeMatch	EFO:1000997	semapv:ManualMappingCuration	efo	2019-04-26
iron deficiency anaemia	phenotype	skos:closeMatch	HP:0001891	semapv:ManualMappingCuration	efo	2019-04-26
irregular heart beat	disease	skos:closeMatch	EFO:0004269	semapv:ManualMappingCuration	efo	2019-04-26
irritable bowel syndrome	disease	skos:closeMatch	EFO:0000555	semapv:ManualMappingCuration	efo	2019-04-26
jaundice (unknown cause)	phenotype	skos:closeMatch	HP:0000952	semapv:ManualMappingCuration	efo	2019-04-26
joint disorder	disease	skos:closeMatch	EFO:1000999	semapv:ManualMappingCuration	efo	2019-04-26
joint pain	phenotype	skos:closeMatch	HP:0002829	semapv:ManualMappingCuration	efo	2019-04-26
kidney stone/ureter stone/bladder stone	disease	skos:closeMatch	EFO:0004253	semapv:ManualMappingCuration	efo	2019-04-26
kidney stone/ureter stone/bladder stone	disease	skos:closeMatch	EFO:1000839	semapv:ManualMappingCuration	efo	2019-04-26
kidney stone/ureter stone/bladder stone	disease	skos:closeMatch	EFO:1001228	semapv:ManualMappingCuration	efo	2019-04-26
kidney/renal cell cancer	disease	skos:closeMatch	EFO:0003865	semapv:ManualMappingCuration	efo	2019-04-26
labyrinthitis	disease	skos:closeMatch	EFO:0009604	semapv:ManualMappingCuration	efo	2019-04-26
large bowel cancer/colorectal cancer	disease	skos:closeMatch	EFO:1001951	semapv:ManualMappingCuration	efo	2019-04-26
larynx/throat cancer	disease	skos:closeMatch	EFO:0003817	semapv:ManualMappingCuration	efo	2019-04-26
leg claudication/ intermittent claudication	disease	skos:closeMatch	EFO:0003876	semapv:ManualMappingCuration	efo	2019-04-26
leukaemia	disease	skos:closeMatch	EFO:0000565	semapv:ManualMappingCuration	efo	2019-04-26
lichen planus	disease	skos:closeMatch	EFO:1000726	semapv:ManualMappingCuration	efo	2019-04-26
lichen sclerosis	disease	skos:closeMatch	EFO:1000724	semapv:ManualMappingCuration	efo	2019-04-26
liver failure/cirrhosis	disease	skos:closeMatch	EFO:0001422	semapv:ManualMappingCuration	efo	2019-04-26
liver/biliary/pancreas problem	disease	skos:closeMatch	EFO:0001421	semapv:ManualMappingCuration	efo	2019-04-26
liver/biliary/pancreas problem	disease	skos:closeMatch	EFO:0009534	semapv:ManualMappingCuration	efo	2019-04-26
liver/biliary/pancreas problem	disease	skos:closeMatch	EFO:0009605	semapv:ManualMappingCuration	efo	2019-04-26
