#curie_map:
#  EFO: http://www.ebi.ac.uk/efo/EFO_
#  HP: http://purl.obolibrary.org/obo/HP_
#  ORPHA: http://www.orpha.net/ORDO/Orphanet_
#mapping_set_id: https://raw.githubusercontent.com/mapping-commons/ebi-text-mappings/main/mappings/uniprot.sssom.tsv
#mapping_set_description: Curated disease mappings from UniProt
#subject_type: rdfs literal
#subject_source: https://www.ebi.ac.uk/uniprot
subject_label	subject_category	predicate_id	object_id	mapping_justification	author_label	mapping_date
Thyroid cancer, non-medullary, 5	disease	skos:closeMatch	EFO:0000501	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
Tortuosity of retinal arteries	disease	skos:closeMatch	ORPHA:75326	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Trichothiodystrophy 2, photosensitive	disease	skos:closeMatch	ORPHA:33364	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Trichothiodystrophy 3, photosensitive	disease	skos:closeMatch	ORPHA:33364	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Trichothiodystrophy 5, non-photosensitive	disease	skos:closeMatch	ORPHA:33364	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Ullrich congenital muscular dystrophy 2	disease	skos:closeMatch	ORPHA:75840	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Vesicoureteral reflux 8	disease	skos:closeMatch	ORPHA:289365	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Visceral myopathy	disease	skos:closeMatch	ORPHA:2604	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Vitreoretinopathy, exudative 6	disease	skos:closeMatch	ORPHA:891	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Waisman syndrome	disease	skos:closeMatch	ORPHA:2379	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Webb-Dattani syndrome	disease	skos:closeMatch	ORPHA:370006	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
White sponge nevus 2	disease	skos:closeMatch	ORPHA:171723	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Zimmermann-Laband syndrome 2	disease	skos:closeMatch	ORPHA:3473	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
