#curie_map:
#  BTO: http://purl.obolibrary.org/obo/BTO_
#  CEPH: http://purl.obolibrary.org/obo/CEPH_
#  CHEBI: http://purl.obolibrary.org/obo/CHEBI_
#  CHMO: http://purl.obolibrary.org/obo/CHMO_
#  CL: http://purl.obolibrary.org/obo/CL_
#  CLO: http://purl.obolibrary.org/obo/CLO_
#  EFO: http://www.ebi.ac.uk/efo/EFO_
#  ENVO: http://purl.obolibrary.org/obo/ENVO_
#  EO: http://purl.obolibrary.org/obo/EO_
#  FOODON: http://purl.obolibrary.org/obo/FOODON_
#  GO: http://purl.obolibrary.org/obo/GO_
#  MI: http://purl.obolibrary.org/obo/MI_
#  NCBITaxon: http://purl.obolibrary.org/obo/NCBITaxon_
#  NCIT: http://purl.obolibrary.org/obo/NCIT_
#  OBI: http://purl.obolibrary.org/obo/OBI_
#  OMIT: http://purl.obolibrary.org/obo/OMIT_
#  PO: http://purl.obolibrary.org/obo/PO_
#  UBERON: http://purl.obolibrary.org/obo/UBERON_
#  VTO: http://purl.obolibrary.org/obo/VTO_
#  bao: http://www.bioassayontology.org/bao#BAO_
#  edam.topic: http://edamontology.org/topic_
#mapping_set_id: https://raw.githubusercontent.com/mapping-commons/ebi-text-mappings/main/mappings/metabolights.sssom.tsv
#mapping_set_description: Curated metabolomics mappings from MetaboLights
#subject_type: rdfs literal
#subject_source: https://www.ebi.ac.uk/metabolights
subject_label	subject_category	predicate_id	object_id	mapping_justification	author_label	mapping_date
HL-60 cell	organismPart	skos:closeMatch	EFO:0002793	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
HUVEC cell	organismPart	skos:closeMatch	EFO:0002451	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
HaCaT cell	organismPart	skos:closeMatch	EFO:0002056	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Haliclona fulva	organism	skos:closeMatch	NCBITaxon:608202	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Haliclona mucosa	organism	skos:closeMatch	NCBITaxon:608209	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
HeLa-SHMT2-shSHMT2 cell	organismPart	skos:closeMatch	CLO:0003684	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Hedysarum neglectum	organism	skos:closeMatch	NCBITaxon:1641291	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Helianthus tuberosus	organism	skos:closeMatch	NCBITaxon:4233	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Helichrysum arenarium	organism	skos:closeMatch	NCBITaxon:261776	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Heligmosomoides polygyrus	organism	skos:closeMatch	NCBITaxon:6339	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Hep-G2 cell	organismPart	skos:closeMatch	EFO:0001187	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Heracleum sibiricum	organism	skos:closeMatch	NCBITaxon:414037	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Holcus lanatus	organism	skos:closeMatch	NCBITaxon:29679	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Homo sapiens	organismPart	skos:closeMatch	NCBITaxon:9606	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Hordeum vulgare	organism	skos:closeMatch	NCBITaxon:4513	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Human	factor	skos:closeMatch	NCBITaxon:9606	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Humulus lupulus	organism	skos:closeMatch	NCBITaxon:3486	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Hypericum perforatum	organism	skos:closeMatch	NCBITaxon:65561	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Hypnum cupressiforme	organism	skos:closeMatch	NCBITaxon:53011	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Hypnum cupressiforme s. l.	organism	skos:closeMatch	NCBITaxon:53011	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Ilex paraguariensis	organism	skos:closeMatch	NCBITaxon:185542	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Inga acreana	organism	skos:closeMatch	NCBITaxon:485823	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Inga alata	organism	skos:closeMatch	NCBITaxon:668906	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Inga alba	organism	skos:closeMatch	NCBITaxon:668907	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Inga auristellae	organism	skos:closeMatch	NCBITaxon:486050	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Inga brachystachys	organism	skos:closeMatch	NCBITaxon:597306	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Inga chartacea	organism	skos:closeMatch	NCBITaxon:668909	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Inga coruscans	organism	skos:closeMatch	NCBITaxon:670674	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Inga laurina	organism	skos:closeMatch	NCBITaxon:487684	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Inga leiocalycina	organism	skos:closeMatch	NCBITaxon:486065	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Inga marginata	organism	skos:closeMatch	NCBITaxon:468147	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Inga pezizifera	organism	skos:closeMatch	NCBITaxon:486075	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Inga umbellifera	organism	skos:closeMatch	NCBITaxon:486089	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Inula helenium	organism	skos:closeMatch	NCBITaxon:55635	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Ircinia campana	organism	skos:closeMatch	NCBITaxon:458501	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
JURKAT cell	organismPart	skos:closeMatch	EFO:0002796	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Jacobaea	organism	skos:closeMatch	NCBITaxon:405757	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Juniperus communis	organism	skos:closeMatch	NCBITaxon:58039	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Kalanchoe fedtschenkoi	organism	skos:closeMatch	NCBITaxon:63787	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Klebsiella pneumoniae	organism	skos:closeMatch	NCBITaxon:573	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Knautia arvensis	organism	skos:closeMatch	NCBITaxon:105271	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
LC-MS	Technology	skos:closeMatch	CHMO:0000524	semapv:ManualMappingCuration	Jiakang Chang	2019-01-07
Lactobacillus rhamnosus	factor	skos:closeMatch	NCBITaxon:47715	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Lactuca sativa	organism	skos:closeMatch	NCBITaxon:4236	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Landoltia punctata	organism	skos:closeMatch	NCBITaxon:50518	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Laternula elliptica	organism	skos:closeMatch	NCBITaxon:228457	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Leishmania infantum	organismPart	skos:closeMatch	NCBITaxon:5671	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Leishmania mexicana	organismPart	skos:closeMatch	NCBITaxon:5665	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Leishmania mexicana species complex	organism	skos:closeMatch	NCBITaxon:38582	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Lemna gibba	organism	skos:closeMatch	NCBITaxon:4470	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Lemna paucicostata	organism	skos:closeMatch	NCBITaxon:89585	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Leonurus quinquelobatus	organism	skos:closeMatch	NCBITaxon:1081559	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Leucanthemum vulgare	organism	skos:closeMatch	NCBITaxon:99072	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Levisticum officinale	organism	skos:closeMatch	NCBITaxon:48042	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Linum usitatissimum	organism	skos:closeMatch	NCBITaxon:4006	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Liothyrella uva	organism	skos:closeMatch	NCBITaxon:33482	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Liquid chromatography mass spectrometry	Technology	skos:closeMatch	CHMO:0000524	semapv:ManualMappingCuration	Jiakang Chang	2019-01-07
Litoria verreauxii	organism	skos:closeMatch	NCBITaxon:681275	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Lobophora monticola	organism	skos:closeMatch	NCBITaxon:1638593	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Lobophora obscura	organism	skos:closeMatch	NCBITaxon:1852700	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Lobophora rosacea	organism	skos:closeMatch	NCBITaxon:1638598	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Lolium perenne	organism	skos:closeMatch	NCBITaxon:4522	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Lotus burttii	organism	skos:closeMatch	NCBITaxon:645164	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Lotus corniculatus	organism	skos:closeMatch	NCBITaxon:47247	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Lotus creticus	organism	skos:closeMatch	NCBITaxon:181267	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Lotus filicaulis	organism	skos:closeMatch	NCBITaxon:264956	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Lotus japonicus	organism	skos:closeMatch	NCBITaxon:34305	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Lotus tenuis	organism	skos:closeMatch	NCBITaxon:347996	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Lotus uliginosus	organism	skos:closeMatch	NCBITaxon:181288	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Lysiphlebia japonica	organism	skos:closeMatch	NCBITaxon:104022	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
MCF-10A cell	organismPart	skos:closeMatch	EFO:0001200	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
MCF-7 cell	organismPart	skos:closeMatch	EFO:0001203	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
MDA-MB-231 cell	organismPart	skos:closeMatch	EFO:0001209	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Macaca mulatta	organism	skos:closeMatch	NCBITaxon:9544	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Macleaya cordata	organismPart	skos:closeMatch	NCBITaxon:56857	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Macrobrachium nipponense	organism	skos:closeMatch	NCBITaxon:159736	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Malus domestica	organism	skos:closeMatch	NCBITaxon:3750	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Manihot esculenta	organism	skos:closeMatch	NCBITaxon:3983	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Marchantia polymorpha	organism	skos:closeMatch	NCBITaxon:3197	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Marchantia polymorpha s. l.	organism	skos:closeMatch	NCBITaxon:3197	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Marseniopsis mollis	organism	skos:closeMatch	NCBITaxon:696346	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Matricaria chamomilla	organism	skos:closeMatch	NCBITaxon:98504	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Medicago sativa	organism	skos:closeMatch	NCBITaxon:3879	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Medium	factor	skos:closeMatch	NCIT:C48164	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Melilotus officinalis	organism	skos:closeMatch	NCBITaxon:47083	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Mentha x piperita	organism	skos:closeMatch	NCBITaxon:34256	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Meyerozyma guilliermondii	organism	skos:closeMatch	NCBITaxon:4929	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Mice	factor	skos:closeMatch	NCBITaxon:10088	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Microbiota	organism	skos:closeMatch	NCBITaxon:408170	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Micrococcus luteus	organism	skos:closeMatch	NCBITaxon:1270	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Micromonas pusilla	organism	skos:closeMatch	NCBITaxon:38833	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Mix	factor	skos:closeMatch	NCIT:C64925	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Momordica charantia	organism	skos:closeMatch	NCBITaxon:3673	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Montipora	organism	skos:closeMatch	NCBITaxon:46703	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Montipora aequituberculata	organism	skos:closeMatch	NCBITaxon:105609	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Mouse	factor	skos:closeMatch	NCBITaxon:10088	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Mouse Kidney	factor	skos:closeMatch	NCIT:C22730	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Mus	factor	skos:closeMatch	NCBITaxon:10088	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Mus musculus	organism	skos:closeMatch	NCBITaxon:10090	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Mustela putorius	organism	skos:closeMatch	NCBITaxon:9668	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Mycobacterium bovis	organism	skos:closeMatch	NCBITaxon:1765	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Mycobacterium tuberculosis	organism	skos:closeMatch	NCBITaxon:1773	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Mycoplasma bovis	organism	skos:closeMatch	NCBITaxon:28903	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Mycoplasma gallisepticum	organism	skos:closeMatch	NCBITaxon:2096	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
NCBITAXON:Bos taurus	organism	skos:closeMatch	NCBITaxon:9913	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
NCBITAXON:Macaca mulatta	organism	skos:closeMatch	NCBITaxon:9544	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
NCBITAXON:Sus scrofa	organism	skos:closeMatch	NCBITaxon:9823	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
NIH-3T3 cell	organismPart	skos:closeMatch	BTO:0000944	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
NMR spectroscopy	Technology	skos:closeMatch	OBI:0000623	semapv:ManualMappingCuration	Jiakang Chang	2019-01-22
Nepenthes ampullaria	organism	skos:closeMatch	NCBITaxon:150949	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Nepenthes rafflesiana	organism	skos:closeMatch	NCBITaxon:150990	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Nepenthes x hookeriana	organism	skos:closeMatch	NCBITaxon:1610511	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Nicotiana attenuata	organism	skos:closeMatch	NCBITaxon:49451	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Nicotiana tabacum	organism	skos:closeMatch	NCBITaxon:4097	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Olea europaea	organism	skos:closeMatch	NCBITaxon:4146	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Olive Oil	organismPart	skos:closeMatch	NCIT:C1175	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Oplopanax elatus	organism	skos:closeMatch	NCBITaxon:228659	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Origanum vulgare	organism	skos:closeMatch	NCBITaxon:39352	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Oryctolagus cuniculus	organism	skos:closeMatch	NCBITaxon:9986	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Oryza sativa	organism	skos:closeMatch	NCBITaxon:4530	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Ovis aries	organism	skos:closeMatch	NCBITaxon:9940	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
PBS	organismPart	skos:closeMatch	EFO:0001461	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
PBS buffer	organism	skos:closeMatch	CHMO:0001751	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Panax ginseng	organism	skos:closeMatch	NCBITaxon:4054	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Papio anubis	organism	skos:closeMatch	NCBITaxon:9555	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Paraceradocus miersii	organism	skos:closeMatch	NCBITaxon:1811419	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Parachlorella	organism	skos:closeMatch	NCBITaxon:247501	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Petroselinum crispum	organism	skos:closeMatch	NCBITaxon:4043	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Phaeodactylum tricornutum 1	organism	skos:closeMatch	NCBITaxon:2850	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Phaeodactylum tricornutum 11	organism	skos:closeMatch	NCBITaxon:2850	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Phaeodactylum tricornutum 2	organism	skos:closeMatch	NCBITaxon:2850	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Phleum pratense	organism	skos:closeMatch	NCBITaxon:15957	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Phoenix dactylifera	organism	skos:closeMatch	NCBITaxon:42345	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Photinus pyralis	organism	skos:closeMatch	NCBITaxon:7054	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Phyllanthus niruri	organism	skos:closeMatch	NCBITaxon:296034	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Pichia kudriavzevii	organism	skos:closeMatch	NCBITaxon:4909	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Pimpinella anisum	organism	skos:closeMatch	NCBITaxon:271192	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Pimpinella saxifraga	organism	skos:closeMatch	NCBITaxon:40959	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Pinus sylvestris	organism	skos:closeMatch	NCBITaxon:3349	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Plagiomnium undulatum	organism	skos:closeMatch	NCBITaxon:95766	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Plantago lanceolata	organism	skos:closeMatch	NCBITaxon:39414	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Plantago major	organism	skos:closeMatch	NCBITaxon:29818	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Plasmodium coatneyi	organism	skos:closeMatch	NCBITaxon:208452	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Plasmodium cynomolgi	organism	skos:closeMatch	NCBITaxon:5827	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Plasmodium falciparum	organism	skos:closeMatch	NCBITaxon:5833	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Plasmodium knowlesi	organism	skos:closeMatch	NCBITaxon:5850	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Plasmodium vivax	organism	skos:closeMatch	NCBITaxon:5855	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Platycodon grandiflorus	organism	skos:closeMatch	NCBITaxon:94286	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Poa pratensis	organism	skos:closeMatch	NCBITaxon:4545	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Pocillopora acuta	organism	skos:closeMatch	NCBITaxon:1491507	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Pocillopora damicornis	organism	skos:closeMatch	NCBITaxon:46731	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Pocillopora meandrina	organism	skos:closeMatch	NCBITaxon:46732	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Polemonium caeruleum	organism	skos:closeMatch	NCBITaxon:174663	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Polytrichum strictum	organism	skos:closeMatch	NCBITaxon:129214	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Populus balsamifera	organism	skos:closeMatch	NCBITaxon:73824	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Populus deltoides	organism	skos:closeMatch	NCBITaxon:3696	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Populus tremula	organism	skos:closeMatch	NCBITaxon:113636	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Populus tremula x Populus alba	organism	skos:closeMatch	NCBITaxon:80863	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Populus tremula x Populus tremuloides	organism	skos:closeMatch	NCBITaxon:47664	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Populus tremuloides	organism	skos:closeMatch	NCBITaxon:3693	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Porites	organism	skos:closeMatch	NCBITaxon:46719	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Porites compressa	organism	skos:closeMatch	NCBITaxon:46720	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Porites lobata	organism	skos:closeMatch	NCBITaxon:104759	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Porites rus	organism	skos:closeMatch	NCBITaxon:262591	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Potentilla erecta	organism	skos:closeMatch	NCBITaxon:57940	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Pristionchus pacificus	organism	skos:closeMatch	NCBITaxon:54126	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Prochlorococcus	organism	skos:closeMatch	NCBITaxon:1218	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Prunus padus	organism	skos:closeMatch	NCBITaxon:97307	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Pseudo-nitzschia arenysensis CM63	organism	skos:closeMatch	NCBITaxon:697910	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Pseudo-nitzschia multistriata PmF3.7	organism	skos:closeMatch	NCBITaxon:697910	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Pseudomonas	organism	skos:closeMatch	NCBITaxon:286	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Pseudomonas aeruginosa	organism	skos:closeMatch	NCBITaxon:287	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Pseudomonas fluorescens	organism	skos:closeMatch	NCBITaxon:294	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Pseudomonas putida	organism	skos:closeMatch	NCBITaxon:303	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Pseudomonas syringae	organism	skos:closeMatch	NCBITaxon:317	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Pseudostellaria heterophylla	organism	skos:closeMatch	NCBITaxon:418402	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
RAW-264.7 cell	organismPart	skos:closeMatch	BTO:0003292	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Ranunculus acris	organism	skos:closeMatch	NCBITaxon:3447	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Rattus	organism	skos:closeMatch	NCBITaxon:10114	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Rattus andamanensis	organism	skos:closeMatch	NCBITaxon:69077	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Rattus norvegicus	organism	skos:closeMatch	NCBITaxon:10116	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Rattus rattus	organism	skos:closeMatch	NCBITaxon:10117	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Recombinant Protein	organismPart	skos:closeMatch	NCIT:C17081	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Reference	organismPart	skos:closeMatch	EFO:0001461	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Reference compound	organismPart	skos:closeMatch	bao:0002092	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Rhamnus cathartica	organism	skos:closeMatch	NCBITaxon:3610	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Rhodiola rosea	organism	skos:closeMatch	NCBITaxon:203015	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Rhopalosiphum padi	organism	skos:closeMatch	NCBITaxon:40932	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Rhytidiadelphus squarrosus	organism	skos:closeMatch	NCBITaxon:53008	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Rosa majalis	organism	skos:closeMatch	NCBITaxon:57935	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Roseiflexus	organism	skos:closeMatch	NCBITaxon:120961	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Rubus idaeus	organism	skos:closeMatch	NCBITaxon:32247	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Ruegeria pomeroyi	organism	skos:closeMatch	NCBITaxon:89184	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
SH-SY5Y cell	organismPart	skos:closeMatch	EFO:0002717	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
SK-N-AS cell	organismPart	skos:closeMatch	EFO:0002859	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Saccharomyces cerevisiae	organism	skos:closeMatch	NCBITaxon:4932	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Sake	organismPart	skos:closeMatch	NCIT:C66825	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Salmonella enterica	organism	skos:closeMatch	NCBITaxon:28901	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Salvia officinalis	organism	skos:closeMatch	NCBITaxon:38868	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Sambucus nigra	organism	skos:closeMatch	NCBITaxon:4202	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Schizosaccharomyces pombe	organism	skos:closeMatch	NCBITaxon:4896	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Seminavis robusta 85A	organism	skos:closeMatch	NCBITaxon:568900	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Seminavis robusta 85A Sex	organism	skos:closeMatch	NCBITaxon:568900	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Seminavis robusta 85A noSex	organism	skos:closeMatch	NCBITaxon:568900	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Seminavis robusta 85B	organism	skos:closeMatch	NCBITaxon:568900	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Seminavis robusta 85B Sex	organism	skos:closeMatch	NCBITaxon:568900	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Seminavis robusta 85B noSex	organism	skos:closeMatch	NCBITaxon:568900	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Senna alexandrina	organism	skos:closeMatch	NCBITaxon:72402	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
