#curie_map:
#  DOID: http://purl.obolibrary.org/obo/DOID_
#  EFO: http://www.ebi.ac.uk/efo/EFO_
#  HP: http://purl.obolibrary.org/obo/HP_
#  ORPHA: http://www.orpha.net/ORDO/Orphanet_
#  omim: http://identifiers.org/omim/
#mapping_set_id: https://raw.githubusercontent.com/mapping-commons/ebi-text-mappings/main/mappings/cttv.sssom.tsv
#mapping_set_description: Curated disease indication mappings from Open Targets
#subject_type: rdfs literal
#subject_source: https://www.targetvalidation.org
subject_label	subject_category	predicate_id	object_id	mapping_justification	author_label	mapping_date
Meckel syndrome 9	disease	skos:closeMatch	ORPHA:564	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Meckel-Gruber syndrome	disease	skos:closeMatch	ORPHA:564	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Medullary cystic kidney disease 1	disease	skos:closeMatch	ORPHA:34149	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Medullary cystic kidney disease 2	disease	skos:closeMatch	ORPHA:34149	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Medulloblastoma	disease	skos:closeMatch	EFO:0002939	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Medulloblastoma, desmoplastic	disease	skos:closeMatch	EFO:0002939	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Meesmann corneal dystrophy	disease	skos:closeMatch	ORPHA:98954	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Megalencephalic leukoencephalopathy with subcortical cysts 2A	disease	skos:closeMatch	ORPHA:2478	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Megalencephalic leukoencephalopathy with subcortical cysts 2b, remitting, with or without mental retardation	disease	skos:closeMatch	ORPHA:2478	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Megalencephaly cutis marmorata telangiectatica congenita	disease	skos:closeMatch	ORPHA:60040	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Megalencephaly-Polymicrogyria-Polydactyly-Hydrocephalus syndrome 2	disease	skos:closeMatch	ORPHA:83473	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Megalencephaly-capillary malformation-polymicrogyria syndrome	disease	skos:closeMatch	ORPHA:60040	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 1	disease	skos:closeMatch	ORPHA:83473	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 2	disease	skos:closeMatch	ORPHA:83473	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 3	disease	skos:closeMatch	ORPHA:83473	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Megaloblastic anemia due to dihydrofolate reductase deficiency	disease	skos:closeMatch	ORPHA:31965	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Megaloblastic anemia due to dihydrofolate reductase deficiency	disease	skos:closeMatch	ORPHA:319651	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Megalocornea 1, X-linked	disease	skos:closeMatch	ORPHA:91489	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Meier-Gorlin syndrome 1	disease	skos:closeMatch	ORPHA:2554	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Meier-Gorlin syndrome 2	disease	skos:closeMatch	ORPHA:2554	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Meier-Gorlin syndrome 3	disease	skos:closeMatch	ORPHA:2554	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Meier-Gorlin syndrome 4	disease	skos:closeMatch	ORPHA:2554	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Meier-Gorlin syndrome 5	disease	skos:closeMatch	ORPHA:2554	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Meier-Gorlin syndrome 6	disease	skos:closeMatch	ORPHA:2554	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Melanoma	disease	skos:closeMatch	EFO:0000756	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Melanoma astrocytoma syndrome	disease	skos:closeMatch	EFO:0000756	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Melanoma astrocytoma syndrome	disease	skos:closeMatch	ORPHA:252206	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Melanoma, cutaneous malignant, 9	disease	skos:closeMatch	ORPHA:618	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Meleda disease	disease	skos:closeMatch	ORPHA:87503	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Melnick-Needles syndrome	disease	skos:closeMatch	ORPHA:2484	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Meningioma	disease	skos:closeMatch	ORPHA:2495	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Meningioma, familial	disease	skos:closeMatch	ORPHA:263662	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Menkes disease	disease	skos:closeMatch	ORPHA:565	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Menopausal symptoms	disease	skos:closeMatch	HP:0000140	semapv:ManualMappingCuration	Sirarat Sarntivijai	2015-03-24
Menstrual disorder	disease	skos:closeMatch	HP:0000140	semapv:ManualMappingCuration	Sirarat Sarntivijai	2015-03-24
Mental Retardation And Microcephaly With Pontine And Cerebellar Hypoplasia	disease	skos:closeMatch	ORPHA:163937	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental Retardation, Stereotypic Movements, Epilepsy, and/or Cerebral Malformations	disease	skos:closeMatch	ORPHA:228384	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation X-linked with cerebellar hypoplasia and distinctive facial appearance	disease	skos:closeMatch	ORPHA:137831	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation with language impairment and autistic features	disease	skos:closeMatch	EFO:1001500	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked 1	disease	skos:closeMatch	ORPHA:777	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked 21/34	disease	skos:closeMatch	ORPHA:777	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked 29 and others	disease	skos:closeMatch	ORPHA:777	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked 3	disease	skos:closeMatch	ORPHA:369962	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked 30/47	disease	skos:closeMatch	ORPHA:777	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked 41	disease	skos:closeMatch	ORPHA:777	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked 46	disease	skos:closeMatch	ORPHA:777	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked 58	disease	skos:closeMatch	ORPHA:777	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked 63	disease	skos:closeMatch	ORPHA:777	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked 72	disease	skos:closeMatch	ORPHA:777	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked 9	disease	skos:closeMatch	ORPHA:777	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked 90	disease	skos:closeMatch	ORPHA:777	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked 94	disease	skos:closeMatch	ORPHA:364028	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked 96	disease	skos:closeMatch	ORPHA:777	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked 97	disease	skos:closeMatch	ORPHA:777	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked 99, syndromic, female-restricted	disease	skos:closeMatch	ORPHA:98464	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation, X-linked syndromic 5	disease	skos:closeMatch	ORPHA:1568	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked syndromic, Turner type	disease	skos:closeMatch	ORPHA:85328	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked, Snyder-Robinson type	disease	skos:closeMatch	ORPHA:3063	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked, syndromic 13	disease	skos:closeMatch	ORPHA:3077	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked, syndromic 14	disease	skos:closeMatch	ORPHA:776	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked, syndromic, Claes-Jensen type,  -3	disease	skos:closeMatch	ORPHA:85279	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, X-linked, syndromic, Hedera type	disease	skos:closeMatch	ORPHA:2076	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation, X-linked, syndromic, Hedera type	disease	skos:closeMatch	ORPHA:93952	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation, X-linked, syndromic, raymond type	disease	skos:closeMatch	ORPHA:776	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation, X-linked, syndromic, wu type	disease	skos:closeMatch	ORPHA:364028	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation, anterior maxillary protrusion, and strabismus	disease	skos:closeMatch	EFO:0003847	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation, autosomal dominant 12	disease	skos:closeMatch	ORPHA:1465	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, autosomal dominant 13	disease	skos:closeMatch	ORPHA:178469	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, autosomal dominant 14	disease	skos:closeMatch	ORPHA:1465	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, autosomal dominant 16	disease	skos:closeMatch	ORPHA:1465	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, autosomal dominant 17	disease	skos:closeMatch	ORPHA:329224	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, autosomal dominant 18	disease	skos:closeMatch	ORPHA:363686	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, autosomal dominant 19	disease	skos:closeMatch	ORPHA:404473	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, autosomal dominant 23	disease	skos:closeMatch	ORPHA:178469	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, autosomal dominant 3	disease	skos:closeMatch	ORPHA:178469	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, autosomal dominant 31	disease	skos:closeMatch	ORPHA:178469	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, autosomal dominant 33	disease	skos:closeMatch	ORPHA:2514	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, autosomal dominant 5	disease	skos:closeMatch	ORPHA:178469	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, autosomal dominant 6	disease	skos:closeMatch	ORPHA:266126	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, autosomal dominant 7	disease	skos:closeMatch	ORPHA:464306	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, autosomal recessive 1	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan;Gautier Koscielny	2017-05-24
Mental retardation, autosomal recessive 13	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, autosomal recessive 14	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation, autosomal recessive 15	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, autosomal recessive 3	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan;Gautier Koscielny	2017-05-24
Mental retardation, autosomal recessive 38	disease	skos:closeMatch	ORPHA:329195	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation, autosomal recessive 40	disease	skos:closeMatch	ORPHA:397951	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation, autosomal recessive 43	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation, autosomal recessive 45	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation, autosomal recessive 5	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, autosomal recessive 50	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation, autosomal recessive 52	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation, autosomal recessive 54	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation, autosomal recessive 55	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation, autosomal recessive 7	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, autosomal recessive, 6	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, enteropathy, deafness, peripheral neuropathy, ichthyosis, and keratoderma	disease	skos:closeMatch	ORPHA:171851	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation, epileptic seizures, hypogonadism and hypogenitalism, microcephaly, and obesity	disease	skos:closeMatch	ORPHA:85282	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation, stereotypic movements, epilepsy, and/or cerebral malformations	disease	skos:closeMatch	ORPHA:228384	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Mental retardation, with or without seizures, ARX-related, X-linked	disease	skos:closeMatch	ORPHA:777	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation-hypotonic facies syndrome X-linked, 1	disease	skos:closeMatch	ORPHA:73220	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation-hypotonic facies syndrome X-linked, 1	disease	skos:closeMatch	ORPHA:93970	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation-hypotonic facies syndrome X-linked, 1	disease	skos:closeMatch	ORPHA:93971	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation-hypotonic facies syndrome X-linked, 1	disease	skos:closeMatch	ORPHA:93972	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation-hypotonic facies syndrome X-linked, 1	disease	skos:closeMatch	ORPHA:93973	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation-hypotonic facies syndrome X-linked, 1	disease	skos:closeMatch	ORPHA:93974	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mental retardation-hypotonic facies syndrome X-linked, 1	disease	skos:closeMatch	ORPHA:93975	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Meretoja syndrome	disease	skos:closeMatch	ORPHA:85448	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Metacarpal 4-5 fusion	disease	skos:closeMatch	ORPHA:2498	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Metachondromatosis	disease	skos:closeMatch	ORPHA:2499	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Metachromatic leukodystrophy	disease	skos:closeMatch	ORPHA:512	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Metachromatic leukodystrophy (Arylsulfatase A Deficiency)	disease	skos:closeMatch	ORPHA:512	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Metaphyseal anadysplasia 1	disease	skos:closeMatch	ORPHA:1040	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Metaphyseal chondrodysplasia, Schmid type	disease	skos:closeMatch	ORPHA:174	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria	disease	skos:closeMatch	ORPHA:99646	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Metaphyseal dysplasia with maxillary hypoplasia and brachydactyly	disease	skos:closeMatch	ORPHA:2504	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Metatropic dysplasia	disease	skos:closeMatch	ORPHA:2635	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Methylmalonate semialdehyde dehydrogenase deficiency	disease	skos:closeMatch	ORPHA:289307	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Methylmalonic aciduria, mut(0) type	disease	skos:closeMatch	ORPHA:79312	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Methylmalonyl-CoA epimerase deficiency	disease	skos:closeMatch	ORPHA:308425	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Mevalonic aciduria	disease	skos:closeMatch	ORPHA:29	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Michelin-tire baby	disease	skos:closeMatch	ORPHA:2505	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Microcephalic Osteodysplastic Primordial Dwarfism	disease	skos:closeMatch	ORPHA:2637	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Microcephaly	disease	skos:closeMatch	HP:0000252	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Microcephaly 1, Primary, Autosomal Recessive	disease	skos:closeMatch	ORPHA:2512	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Microcephaly 15, primary, autosomal recessive	disease	skos:closeMatch	ORPHA:2512	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Microcephaly 17, primary, autosomal recessive	disease	skos:closeMatch	ORPHA:2512	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Microcephaly 3, primary, autosomal recessive	disease	skos:closeMatch	ORPHA:2512	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Microcephaly 4, Primary, Autosomal Recessive	disease	skos:closeMatch	ORPHA:2512	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Microcephaly 4, primary, autosomal recessive	disease	skos:closeMatch	ORPHA:2512	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Microcephaly 5, Primary, Autosomal Recessive	disease	skos:closeMatch	ORPHA:2512	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Microcephaly 5, primary, autosomal recessive	disease	skos:closeMatch	ORPHA:2512	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Microcephaly 6, primary, autosomal recessive	disease	skos:closeMatch	ORPHA:2512	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Microcephaly 7, Primary, Autosomal Recessive	disease	skos:closeMatch	ORPHA:2512	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Microcephaly 8, primary, autosomal recessive	disease	skos:closeMatch	ORPHA:2512	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Microcephaly 9, primary, autosomal recessive	disease	skos:closeMatch	ORPHA:2512	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Microcephaly and chorioretinopathy, autosomal recessive, 1	disease	skos:closeMatch	ORPHA:2518	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Microcephaly and chorioretinopathy, autosomal recessive, 2	disease	skos:closeMatch	ORPHA:808	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Microcephaly and chorioretinopathy, autosomal recessive, 3	disease	skos:closeMatch	ORPHA:2518	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Microcephaly with chorioretinopathy, autosomal recessive	disease	skos:closeMatch	ORPHA:2518	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Microcephaly with mental retardation and digital anomalies	disease	skos:closeMatch	ORPHA:313795	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Microcephaly with or without chorioretinopathy, lymphedema, or mental retardation	disease	skos:closeMatch	ORPHA:2526	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Microcephaly, epilepsy, and diabetes syndrome	disease	skos:closeMatch	ORPHA:306558	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Microcephaly, postnatal progressive, with seizures and brain atrophy	disease	skos:closeMatch	ORPHA:402364	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Microcephaly, progressive, with seizures and cerebral and cerebellar atrophy	disease	skos:closeMatch	ORPHA:404437	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Microcephaly, short stature, and impaired glucose metabolism 1	disease	skos:closeMatch	ORPHA:391408	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
